date,stock_code,direction,score,events,industries,confidence,reasons
2026-06-17,2344.TW,BUY,3.42,AI熱潮 | 關稅/貿易戰 | 記憶體漲價,半導體 | 記憶體,0.8,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期） / 記憶體漲價 → 記憶體（高強度利多, 信心70%, 短期）"
2026-06-17,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-17,2356.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-17,2308.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-17,3017.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-17,6669.TWO,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-17,2603.TW,BUY,2.55,油價下降,交通運輸及航運,1.0,"油價下降 → 交通運輸及航運（高強度利多, 信心100%, 短期）"
2026-06-17,2609.TW,BUY,2.55,油價下降,交通運輸及航運,1.0,"油價下降 → 交通運輸及航運（高強度利多, 信心100%, 短期）"
2026-06-17,2615.TW,BUY,2.55,油價下降,交通運輸及航運,1.0,"油價下降 → 交通運輸及航運（高強度利多, 信心100%, 短期）"
2026-06-17,2618.TW,BUY,2.55,油價下降,交通運輸及航運,1.0,"油價下降 → 交通運輸及航運（高強度利多, 信心100%, 短期）"
2026-06-17,6505.TW,SELL,-2.55,油價下降,油電燃氣,1.0,"油價下降 → 油電燃氣（高強度利空, 信心100%, 短期）"
2026-06-17,8917.TW,SELL,-2.55,油價下降,油電燃氣,1.0,"油價下降 → 油電燃氣（高強度利空, 信心100%, 短期）"
2026-06-17,2408.TW,NEUTRAL,1.78,記憶體漲價,記憶體,0.7,"記憶體漲價 → 記憶體（高強度利多, 信心70%, 短期）"
2026-06-17,3260.TW,NEUTRAL,1.78,記憶體漲價,記憶體,0.7,"記憶體漲價 → 記憶體（高強度利多, 信心70%, 短期）"
2026-06-17,2330.TW,NEUTRAL,1.64,AI熱潮 | 關稅/貿易戰,半導體,0.85,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期）"
2026-06-17,2454.TW,NEUTRAL,1.64,AI熱潮 | 關稅/貿易戰,半導體,0.85,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期）"
2026-06-17,2303.TW,NEUTRAL,1.64,AI熱潮 | 關稅/貿易戰,半導體,0.85,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期）"
2026-06-17,3711.TW,NEUTRAL,1.64,AI熱潮 | 關稅/貿易戰,半導體,0.85,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期）"
2026-06-17,2317.TW,NEUTRAL,0.17,關稅/貿易戰 | 記憶體漲價,電子零組件,0.7,"關稅/貿易戰 → 電子零組件（高強度利多, 信心70%, 中期） / 記憶體漲價 → 電子零組件（中強度利空, 信心70%, 短期）"
2026-06-17,2327.TW,NEUTRAL,0.17,關稅/貿易戰 | 記憶體漲價,電子零組件,0.7,"關稅/貿易戰 → 電子零組件（高強度利多, 信心70%, 中期） / 記憶體漲價 → 電子零組件（中強度利空, 信心70%, 短期）"
2026-06-17,3037.TW,NEUTRAL,0.17,關稅/貿易戰 | 記憶體漲價,電子零組件,0.7,"關稅/貿易戰 → 電子零組件（高強度利多, 信心70%, 中期） / 記憶體漲價 → 電子零組件（中強度利空, 信心70%, 短期）"
