date,stock_code,direction,score,events,industries,confidence,reasons
2026-08-19,6505.TW,BUY,4.2,油價上升 | 戰爭升溫,油電燃氣,0.7,"油價上升 → 油電燃氣（高強度利多, 信心70%, 即時） / 戰爭升溫 → 油電燃氣（高強度利多, 信心70%, 即時）"
2026-08-19,8917.TW,BUY,4.2,油價上升 | 戰爭升溫,油電燃氣,0.7,"油價上升 → 油電燃氣（高強度利多, 信心70%, 即時） / 戰爭升溫 → 油電燃氣（高強度利多, 信心70%, 即時）"
2026-08-19,2603.TW,SELL,-4.2,油價上升 | 戰爭升溫,交通運輸及航運,0.7,"油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時） / 戰爭升溫 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-19,2609.TW,SELL,-4.2,油價上升 | 戰爭升溫,交通運輸及航運,0.7,"油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時） / 戰爭升溫 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-19,2615.TW,SELL,-4.2,油價上升 | 戰爭升溫,交通運輸及航運,0.7,"油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時） / 戰爭升溫 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-19,2618.TW,SELL,-4.2,油價上升 | 戰爭升溫,交通運輸及航運,0.7,"油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時） / 戰爭升溫 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-19,2880.TW,BUY,3.4,升息 | 戰爭升溫,金融,0.85,"升息 → 金融（中強度利多, 信心100%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心70%, 即時）"
2026-08-19,2881.TW,BUY,3.4,升息 | 戰爭升溫,金融,0.85,"升息 → 金融（中強度利多, 信心100%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心70%, 即時）"
2026-08-19,2882.TW,BUY,3.4,升息 | 戰爭升溫,金融,0.85,"升息 → 金融（中強度利多, 信心100%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心70%, 即時）"
2026-08-19,2884.TW,BUY,3.4,升息 | 戰爭升溫,金融,0.85,"升息 → 金融（中強度利多, 信心100%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心70%, 即時）"
2026-08-19,2886.TW,BUY,3.4,升息 | 戰爭升溫,金融,0.85,"升息 → 金融（中強度利多, 信心100%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心70%, 即時）"
2026-08-19,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-19,2356.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-19,2308.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-19,3017.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-19,6669.TWO,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-19,2515.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-08-19,5534.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-08-19,2504.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-08-19,3576.TWO,BUY,2.55,政策補助,綠能,1.0,"政策補助 → 綠能（高強度利多, 信心100%, 短期）"
2026-08-19,6443.TW,BUY,2.55,政策補助,綠能,1.0,"政策補助 → 綠能（高強度利多, 信心100%, 短期）"
2026-08-19,3691.TW,BUY,2.55,政策補助,綠能,1.0,"政策補助 → 綠能（高強度利多, 信心100%, 短期）"
2026-08-19,2901.TW,SELL,-2.1,戰爭升溫,休閒娛樂,0.7,"戰爭升溫 → 休閒娛樂（高強度利空, 信心70%, 即時）"
2026-08-19,9941.TW,SELL,-2.1,戰爭升溫,休閒娛樂,0.7,"戰爭升溫 → 休閒娛樂（高強度利空, 信心70%, 即時）"
2026-08-19,2002.TW,NEUTRAL,-1.7,美元升值,鋼鐵,1.0,"美元升值 → 鋼鐵（中強度利空, 信心100%, 短期）"
2026-08-19,2006.TW,NEUTRAL,-1.7,美元升值,鋼鐵,1.0,"美元升值 → 鋼鐵（中強度利空, 信心100%, 短期）"
2026-08-19,2007.TW,NEUTRAL,-1.7,美元升值,鋼鐵,1.0,"美元升值 → 鋼鐵（中強度利空, 信心100%, 短期）"
2026-08-19,2330.TW,NEUTRAL,-1.55,AI熱潮 | 景氣轉弱 | 升息 | 關稅/貿易戰 | 美元升值,半導體,1.0,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心100%, 中期） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 美元升值 → 半導體（中強度利多, 信心100%, 短期）"
2026-08-19,2454.TW,NEUTRAL,-1.55,AI熱潮 | 景氣轉弱 | 升息 | 關稅/貿易戰 | 美元升值,半導體,1.0,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心100%, 中期） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 美元升值 → 半導體（中強度利多, 信心100%, 短期）"
2026-08-19,2303.TW,NEUTRAL,-1.55,AI熱潮 | 景氣轉弱 | 升息 | 關稅/貿易戰 | 美元升值,半導體,1.0,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心100%, 中期） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 美元升值 → 半導體（中強度利多, 信心100%, 短期）"
2026-08-19,2344.TW,NEUTRAL,-1.55,AI熱潮 | 景氣轉弱 | 升息 | 關稅/貿易戰 | 美元升值,半導體,1.0,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心100%, 中期） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 美元升值 → 半導體（中強度利多, 信心100%, 短期）"
2026-08-19,3711.TW,NEUTRAL,-1.55,AI熱潮 | 景氣轉弱 | 升息 | 關稅/貿易戰 | 美元升值,半導體,1.0,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心100%, 中期） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 美元升值 → 半導體（中強度利多, 信心100%, 短期）"
2026-08-19,2317.TW,NEUTRAL,0.0,景氣轉弱 | 關稅/貿易戰,電子零組件,1.0,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期）"
2026-08-19,2327.TW,NEUTRAL,0.0,景氣轉弱 | 關稅/貿易戰,電子零組件,1.0,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期）"
2026-08-19,3037.TW,NEUTRAL,0.0,景氣轉弱 | 關稅/貿易戰,電子零組件,1.0,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期）"
