date,stock_code,direction,score,events,industries,confidence,reasons
2026-05-05,6505.TW,BUY,8.55,戰爭升溫 | 通膨上升 | 油價上升,油電燃氣,1.0,"戰爭升溫 → 油電燃氣（高強度利多, 信心100%, 即時） / 通膨上升 → 油電燃氣（高強度利多, 信心100%, 短期） / 油價上升 → 油電燃氣（高強度利多, 信心100%, 即時）"
2026-05-05,8917.TW,BUY,8.55,戰爭升溫 | 通膨上升 | 油價上升,油電燃氣,1.0,"戰爭升溫 → 油電燃氣（高強度利多, 信心100%, 即時） / 通膨上升 → 油電燃氣（高強度利多, 信心100%, 短期） / 油價上升 → 油電燃氣（高強度利多, 信心100%, 即時）"
2026-05-05,2317.TW,SELL,-4.95,通膨上升 | 記憶體漲價 | 關稅/貿易戰 | 景氣轉弱 | 航運運價上升,電子零組件,0.94,"通膨上升 → 電子零組件（高強度利空, 信心100%, 短期） / 記憶體漲價 → 電子零組件（中強度利空, 信心100%, 短期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期） / 景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 航運運價上升 → 電子零組件（低強度利空, 信心70%, 即時）"
2026-05-05,2327.TW,SELL,-4.95,通膨上升 | 記憶體漲價 | 關稅/貿易戰 | 景氣轉弱 | 航運運價上升,電子零組件,0.94,"通膨上升 → 電子零組件（高強度利空, 信心100%, 短期） / 記憶體漲價 → 電子零組件（中強度利空, 信心100%, 短期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期） / 景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 航運運價上升 → 電子零組件（低強度利空, 信心70%, 即時）"
2026-05-05,3037.TW,SELL,-4.95,通膨上升 | 記憶體漲價 | 關稅/貿易戰 | 景氣轉弱 | 航運運價上升,電子零組件,0.94,"通膨上升 → 電子零組件（高強度利空, 信心100%, 短期） / 記憶體漲價 → 電子零組件（中強度利空, 信心100%, 短期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期） / 景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 航運運價上升 → 電子零組件（低強度利空, 信心70%, 即時）"
2026-05-05,2603.TW,SELL,-3.9,戰爭升溫 | 油價上升 | 航運運價上升,交通運輸及航運,0.9,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時）"
2026-05-05,2609.TW,SELL,-3.9,戰爭升溫 | 油價上升 | 航運運價上升,交通運輸及航運,0.9,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時）"
2026-05-05,2615.TW,SELL,-3.9,戰爭升溫 | 油價上升 | 航運運價上升,交通運輸及航運,0.9,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時）"
2026-05-05,2618.TW,SELL,-3.9,戰爭升溫 | 油價上升 | 航運運價上升,交通運輸及航運,0.9,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時）"
2026-05-05,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
