date,stock_code,direction,score,events,industries,confidence,reasons
2026-08-14,6505.TW,BUY,6.88,戰爭升溫 | 油價上升 | 通膨上升,油電燃氣,0.8,"戰爭升溫 → 油電燃氣（高強度利多, 信心100%, 即時） / 油價上升 → 油電燃氣（高強度利多, 信心70%, 即時） / 通膨上升 → 油電燃氣（高強度利多, 信心70%, 短期）"
2026-08-14,8917.TW,BUY,6.88,戰爭升溫 | 油價上升 | 通膨上升,油電燃氣,0.8,"戰爭升溫 → 油電燃氣（高強度利多, 信心100%, 即時） / 油價上升 → 油電燃氣（高強度利多, 信心70%, 即時） / 通膨上升 → 油電燃氣（高強度利多, 信心70%, 短期）"
2026-08-14,2603.TW,SELL,-5.1,戰爭升溫 | 油價上升,交通運輸及航運,0.85,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-14,2609.TW,SELL,-5.1,戰爭升溫 | 油價上升,交通運輸及航運,0.85,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-14,2615.TW,SELL,-5.1,戰爭升溫 | 油價上升,交通運輸及航運,0.85,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-14,2618.TW,SELL,-5.1,戰爭升溫 | 油價上升,交通運輸及航運,0.85,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-14,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-14,2356.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-14,2308.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-14,3017.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-14,6669.TWO,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-14,2901.TW,SELL,-3.0,戰爭升溫,休閒娛樂,1.0,"戰爭升溫 → 休閒娛樂（高強度利空, 信心100%, 即時）"
2026-08-14,9941.TW,SELL,-3.0,戰爭升溫,休閒娛樂,1.0,"戰爭升溫 → 休閒娛樂（高強度利空, 信心100%, 即時）"
2026-08-14,2002.TW,BUY,2.89,美元貶值 | 通膨上升,鋼鐵,0.85,"美元貶值 → 鋼鐵（中強度利多, 信心100%, 短期） / 通膨上升 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-08-14,2006.TW,BUY,2.89,美元貶值 | 通膨上升,鋼鐵,0.85,"美元貶值 → 鋼鐵（中強度利多, 信心100%, 短期） / 通膨上升 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-08-14,2007.TW,BUY,2.89,美元貶值 | 通膨上升,鋼鐵,0.85,"美元貶值 → 鋼鐵（中強度利多, 信心100%, 短期） / 通膨上升 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-08-14,2408.TW,BUY,2.55,記憶體漲價,記憶體,1.0,"記憶體漲價 → 記憶體（高強度利多, 信心100%, 短期）"
2026-08-14,3260.TW,BUY,2.55,記憶體漲價,記憶體,1.0,"記憶體漲價 → 記憶體（高強度利多, 信心100%, 短期）"
