date,stock_code,direction,score,events,industries,confidence,reasons
2026-09-03,2880.TW,BUY,4.0,升息 | 戰爭升溫,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心100%, 即時）"
2026-09-03,2881.TW,BUY,4.0,升息 | 戰爭升溫,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心100%, 即時）"
2026-09-03,2882.TW,BUY,4.0,升息 | 戰爭升溫,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心100%, 即時）"
2026-09-03,2884.TW,BUY,4.0,升息 | 戰爭升溫,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心100%, 即時）"
2026-09-03,2886.TW,BUY,4.0,升息 | 戰爭升溫,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心100%, 即時）"
2026-09-03,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-09-03,2356.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-09-03,2308.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-09-03,3017.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-09-03,6669.TWO,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-09-03,2515.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-09-03,5534.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-09-03,2504.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-09-03,2901.TW,SELL,-3.0,戰爭升溫,休閒娛樂,1.0,"戰爭升溫 → 休閒娛樂（高強度利空, 信心100%, 即時）"
2026-09-03,9941.TW,SELL,-3.0,戰爭升溫,休閒娛樂,1.0,"戰爭升溫 → 休閒娛樂（高強度利空, 信心100%, 即時）"
2026-09-03,2603.TW,BUY,2.55,油價下降 | 航運運價上升 | 戰爭升溫,交通運輸及航運,1.0,"油價下降 → 交通運輸及航運（高強度利多, 信心100%, 短期） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心100%, 即時） / 戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-09-03,2609.TW,BUY,2.55,油價下降 | 航運運價上升 | 戰爭升溫,交通運輸及航運,1.0,"油價下降 → 交通運輸及航運（高強度利多, 信心100%, 短期） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心100%, 即時） / 戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-09-03,2615.TW,BUY,2.55,油價下降 | 航運運價上升 | 戰爭升溫,交通運輸及航運,1.0,"油價下降 → 交通運輸及航運（高強度利多, 信心100%, 短期） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心100%, 即時） / 戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-09-03,2618.TW,BUY,2.55,油價下降 | 航運運價上升 | 戰爭升溫,交通運輸及航運,1.0,"油價下降 → 交通運輸及航運（高強度利多, 信心100%, 短期） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心100%, 即時） / 戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-09-03,2330.TW,NEUTRAL,-1.67,AI熱潮 | 升息 | 關稅/貿易戰 | 景氣轉弱 | 美元升值,半導體,0.88,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 景氣轉弱 → 半導體（中強度利空, 信心70%, 中期） / 美元升值 → 半導體（中強度利多, 信心70%, 短期）"
2026-09-03,2454.TW,NEUTRAL,-1.67,AI熱潮 | 升息 | 關稅/貿易戰 | 景氣轉弱 | 美元升值,半導體,0.88,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 景氣轉弱 → 半導體（中強度利空, 信心70%, 中期） / 美元升值 → 半導體（中強度利多, 信心70%, 短期）"
2026-09-03,2303.TW,NEUTRAL,-1.67,AI熱潮 | 升息 | 關稅/貿易戰 | 景氣轉弱 | 美元升值,半導體,0.88,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 景氣轉弱 → 半導體（中強度利空, 信心70%, 中期） / 美元升值 → 半導體（中強度利多, 信心70%, 短期）"
2026-09-03,2344.TW,NEUTRAL,-1.67,AI熱潮 | 升息 | 關稅/貿易戰 | 景氣轉弱 | 美元升值,半導體,0.88,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 景氣轉弱 → 半導體（中強度利空, 信心70%, 中期） / 美元升值 → 半導體（中強度利多, 信心70%, 短期）"
