date,stock_code,direction,score,events,industries,confidence,reasons
2026-05-14,6505.TW,BUY,8.55,戰爭升溫 | 通膨上升 | 油價上升,油電燃氣,1.0,"戰爭升溫 → 油電燃氣（高強度利多, 信心100%, 即時） / 通膨上升 → 油電燃氣（高強度利多, 信心100%, 短期） / 油價上升 → 油電燃氣（高強度利多, 信心100%, 即時）"
2026-05-14,8917.TW,BUY,8.55,戰爭升溫 | 通膨上升 | 油價上升,油電燃氣,1.0,"戰爭升溫 → 油電燃氣（高強度利多, 信心100%, 即時） / 通膨上升 → 油電燃氣（高強度利多, 信心100%, 短期） / 油價上升 → 油電燃氣（高強度利多, 信心100%, 即時）"
2026-05-14,2603.TW,SELL,-6.0,戰爭升溫 | 油價上升,交通運輸及航運,1.0,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-05-14,2609.TW,SELL,-6.0,戰爭升溫 | 油價上升,交通運輸及航運,1.0,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-05-14,2615.TW,SELL,-6.0,戰爭升溫 | 油價上升,交通運輸及航運,1.0,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-05-14,2618.TW,SELL,-6.0,戰爭升溫 | 油價上升,交通運輸及航運,1.0,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-05-14,2880.TW,BUY,4.0,戰爭升溫 | 升息,金融,1.0,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時） / 升息 → 金融（中強度利多, 信心100%, 即時）"
2026-05-14,2881.TW,BUY,4.0,戰爭升溫 | 升息,金融,1.0,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時） / 升息 → 金融（中強度利多, 信心100%, 即時）"
2026-05-14,2882.TW,BUY,4.0,戰爭升溫 | 升息,金融,1.0,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時） / 升息 → 金融（中強度利多, 信心100%, 即時）"
2026-05-14,2884.TW,BUY,4.0,戰爭升溫 | 升息,金融,1.0,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時） / 升息 → 金融（中強度利多, 信心100%, 即時）"
2026-05-14,2886.TW,BUY,4.0,戰爭升溫 | 升息,金融,1.0,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時） / 升息 → 金融（中強度利多, 信心100%, 即時）"
2026-05-14,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-05-14,2356.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
