date,stock_code,direction,score,events,industries,confidence,reasons
2026-04-08,2901.TW,SELL,-3.0,戰爭升溫,休閒娛樂,1.0,"戰爭升溫 → 休閒娛樂（高強度利空, 信心100%, 即時）"
2026-04-08,9941.TW,SELL,-3.0,戰爭升溫,休閒娛樂,1.0,"戰爭升溫 → 休閒娛樂（高強度利空, 信心100%, 即時）"
2026-04-08,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-04-08,2356.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-04-08,2308.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-04-08,3017.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-04-08,6669.TWO,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-04-08,2880.TW,BUY,2.0,戰爭升溫,金融,1.0,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時）"
2026-04-08,2881.TW,BUY,2.0,戰爭升溫,金融,1.0,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時）"
2026-04-08,2882.TW,BUY,2.0,戰爭升溫,金融,1.0,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時）"
2026-04-08,2884.TW,BUY,2.0,戰爭升溫,金融,1.0,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時）"
2026-04-08,2886.TW,BUY,2.0,戰爭升溫,金融,1.0,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時）"
2026-04-08,3576.TWO,NEUTRAL,1.78,政策補助,綠能,0.7,"政策補助 → 綠能（高強度利多, 信心70%, 短期）"
2026-04-08,6443.TW,NEUTRAL,1.78,政策補助,綠能,0.7,"政策補助 → 綠能（高強度利多, 信心70%, 短期）"
2026-04-08,3691.TW,NEUTRAL,1.78,政策補助,綠能,0.7,"政策補助 → 綠能（高強度利多, 信心70%, 短期）"
2026-04-08,2002.TW,NEUTRAL,1.19,美元貶值,鋼鐵,0.7,"美元貶值 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-04-08,2006.TW,NEUTRAL,1.19,美元貶值,鋼鐵,0.7,"美元貶值 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-04-08,2007.TW,NEUTRAL,1.19,美元貶值,鋼鐵,0.7,"美元貶值 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-04-08,2330.TW,NEUTRAL,-0.46,AI熱潮 | 景氣轉弱 | 關稅/貿易戰 | 美元貶值,半導體,0.77,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心70%, 中期） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期） / 美元貶值 → 半導體（中強度利空, 信心70%, 短期）"
2026-04-08,2454.TW,NEUTRAL,-0.46,AI熱潮 | 景氣轉弱 | 關稅/貿易戰 | 美元貶值,半導體,0.77,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心70%, 中期） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期） / 美元貶值 → 半導體（中強度利空, 信心70%, 短期）"
