date,stock_code,direction,score,events,industries,confidence,reasons
2026-06-09,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-09,2356.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-09,2308.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-09,3017.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-09,6669.TWO,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-09,2880.TW,BUY,2.8,升息 | 戰爭升溫,金融,0.7,"升息 → 金融（中強度利多, 信心70%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心70%, 即時）"
2026-06-09,2881.TW,BUY,2.8,升息 | 戰爭升溫,金融,0.7,"升息 → 金融（中強度利多, 信心70%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心70%, 即時）"
2026-06-09,2882.TW,BUY,2.8,升息 | 戰爭升溫,金融,0.7,"升息 → 金融（中強度利多, 信心70%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心70%, 即時）"
2026-06-09,2884.TW,BUY,2.8,升息 | 戰爭升溫,金融,0.7,"升息 → 金融（中強度利多, 信心70%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心70%, 即時）"
2026-06-09,2886.TW,BUY,2.8,升息 | 戰爭升溫,金融,0.7,"升息 → 金融（中強度利多, 信心70%, 即時） / 戰爭升溫 → 金融（中強度利多, 信心70%, 即時）"
2026-06-09,2515.TW,SELL,-2.1,升息,建材營造,0.7,"升息 → 建材營造（高強度利空, 信心70%, 即時）"
2026-06-09,5534.TW,SELL,-2.1,升息,建材營造,0.7,"升息 → 建材營造（高強度利空, 信心70%, 即時）"
2026-06-09,2504.TW,SELL,-2.1,升息,建材營造,0.7,"升息 → 建材營造（高強度利空, 信心70%, 即時）"
2026-06-09,2901.TW,SELL,-2.1,戰爭升溫,休閒娛樂,0.7,"戰爭升溫 → 休閒娛樂（高強度利空, 信心70%, 即時）"
2026-06-09,9941.TW,SELL,-2.1,戰爭升溫,休閒娛樂,0.7,"戰爭升溫 → 休閒娛樂（高強度利空, 信心70%, 即時）"
2026-06-09,2317.TW,NEUTRAL,1.36,關稅/貿易戰,電子零組件,0.7,"關稅/貿易戰 → 電子零組件（高強度利多, 信心70%, 中期）"
2026-06-09,2327.TW,NEUTRAL,1.36,關稅/貿易戰,電子零組件,0.7,"關稅/貿易戰 → 電子零組件（高強度利多, 信心70%, 中期）"
2026-06-09,3037.TW,NEUTRAL,1.36,關稅/貿易戰,電子零組件,0.7,"關稅/貿易戰 → 電子零組件（高強度利多, 信心70%, 中期）"
2026-06-09,2330.TW,NEUTRAL,-0.46,AI熱潮 | 升息 | 關稅/貿易戰,半導體,0.8,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心70%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期）"
2026-06-09,2454.TW,NEUTRAL,-0.46,AI熱潮 | 升息 | 關稅/貿易戰,半導體,0.8,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心70%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期）"
2026-06-09,2303.TW,NEUTRAL,-0.46,AI熱潮 | 升息 | 關稅/貿易戰,半導體,0.8,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心70%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期）"
2026-06-09,2344.TW,NEUTRAL,-0.46,AI熱潮 | 升息 | 關稅/貿易戰,半導體,0.8,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心70%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期）"
2026-06-09,3711.TW,NEUTRAL,-0.46,AI熱潮 | 升息 | 關稅/貿易戰,半導體,0.8,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心70%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心70%, 中期）"
2026-06-09,2603.TW,NEUTRAL,0.45,油價下降 | 戰爭升溫,交通運輸及航運,0.85,"油價下降 → 交通運輸及航運（高強度利多, 信心100%, 短期） / 戰爭升溫 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-06-09,2609.TW,NEUTRAL,0.45,油價下降 | 戰爭升溫,交通運輸及航運,0.85,"油價下降 → 交通運輸及航運（高強度利多, 信心100%, 短期） / 戰爭升溫 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-06-09,2615.TW,NEUTRAL,0.45,油價下降 | 戰爭升溫,交通運輸及航運,0.85,"油價下降 → 交通運輸及航運（高強度利多, 信心100%, 短期） / 戰爭升溫 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
