date,stock_code,direction,score,events,industries,confidence,reasons
2026-05-04,6505.TW,BUY,8.55,戰爭升溫 | 油價上升 | 通膨上升,油電燃氣,1.0,"戰爭升溫 → 油電燃氣（高強度利多, 信心100%, 即時） / 油價上升 → 油電燃氣（高強度利多, 信心100%, 即時） / 通膨上升 → 油電燃氣（高強度利多, 信心100%, 短期）"
2026-05-04,8917.TW,BUY,8.55,戰爭升溫 | 油價上升 | 通膨上升,油電燃氣,1.0,"戰爭升溫 → 油電燃氣（高強度利多, 信心100%, 即時） / 油價上升 → 油電燃氣（高強度利多, 信心100%, 即時） / 通膨上升 → 油電燃氣（高強度利多, 信心100%, 短期）"
2026-05-04,2603.TW,SELL,-3.9,戰爭升溫 | 油價上升 | 航運運價上升,交通運輸及航運,0.9,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時）"
2026-05-04,2609.TW,SELL,-3.9,戰爭升溫 | 油價上升 | 航運運價上升,交通運輸及航運,0.9,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時）"
2026-05-04,2615.TW,SELL,-3.9,戰爭升溫 | 油價上升 | 航運運價上升,交通運輸及航運,0.9,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時）"
2026-05-04,2618.TW,SELL,-3.9,戰爭升溫 | 油價上升 | 航運運價上升,交通運輸及航運,0.9,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時）"
2026-05-04,2317.TW,SELL,-3.84,景氣轉弱 | 通膨上升 | 航運運價上升 | 關稅/貿易戰,電子零組件,0.85,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 通膨上升 → 電子零組件（高強度利空, 信心100%, 短期） / 航運運價上升 → 電子零組件（低強度利空, 信心70%, 即時） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心70%, 中期）"
2026-05-04,2327.TW,SELL,-3.84,景氣轉弱 | 通膨上升 | 航運運價上升 | 關稅/貿易戰,電子零組件,0.85,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 通膨上升 → 電子零組件（高強度利空, 信心100%, 短期） / 航運運價上升 → 電子零組件（低強度利空, 信心70%, 即時） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心70%, 中期）"
2026-05-04,3037.TW,SELL,-3.84,景氣轉弱 | 通膨上升 | 航運運價上升 | 關稅/貿易戰,電子零組件,0.85,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 通膨上升 → 電子零組件（高強度利空, 信心100%, 短期） / 航運運價上升 → 電子零組件（低強度利空, 信心70%, 即時） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心70%, 中期）"
2026-05-04,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
