date,stock_code,direction,score,events,industries,confidence,reasons
2026-08-28,6505.TW,BUY,5.1,戰爭升溫 | 油價上升,油電燃氣,0.85,"戰爭升溫 → 油電燃氣（高強度利多, 信心100%, 即時） / 油價上升 → 油電燃氣（高強度利多, 信心70%, 即時）"
2026-08-28,8917.TW,BUY,5.1,戰爭升溫 | 油價上升,油電燃氣,0.85,"戰爭升溫 → 油電燃氣（高強度利多, 信心100%, 即時） / 油價上升 → 油電燃氣（高強度利多, 信心70%, 即時）"
2026-08-28,2317.TW,SELL,-3.84,景氣轉弱 | 航運運價上升 | 記憶體漲價,電子零組件,0.8,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 航運運價上升 → 電子零組件（低強度利空, 信心70%, 即時） / 記憶體漲價 → 電子零組件（中強度利空, 信心70%, 短期）"
2026-08-28,2327.TW,SELL,-3.84,景氣轉弱 | 航運運價上升 | 記憶體漲價,電子零組件,0.8,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 航運運價上升 → 電子零組件（低強度利空, 信心70%, 即時） / 記憶體漲價 → 電子零組件（中強度利空, 信心70%, 短期）"
2026-08-28,3037.TW,SELL,-3.84,景氣轉弱 | 航運運價上升 | 記憶體漲價,電子零組件,0.8,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 航運運價上升 → 電子零組件（低強度利空, 信心70%, 即時） / 記憶體漲價 → 電子零組件（中強度利空, 信心70%, 短期）"
2026-08-28,2880.TW,BUY,3.4,戰爭升溫 | 升息,金融,0.85,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時） / 升息 → 金融（中強度利多, 信心70%, 即時）"
2026-08-28,2881.TW,BUY,3.4,戰爭升溫 | 升息,金融,0.85,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時） / 升息 → 金融（中強度利多, 信心70%, 即時）"
2026-08-28,2882.TW,BUY,3.4,戰爭升溫 | 升息,金融,0.85,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時） / 升息 → 金融（中強度利多, 信心70%, 即時）"
2026-08-28,2884.TW,BUY,3.4,戰爭升溫 | 升息,金融,0.85,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時） / 升息 → 金融（中強度利多, 信心70%, 即時）"
2026-08-28,2886.TW,BUY,3.4,戰爭升溫 | 升息,金融,0.85,"戰爭升溫 → 金融（中強度利多, 信心100%, 即時） / 升息 → 金融（中強度利多, 信心70%, 即時）"
2026-08-28,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-28,2356.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-28,2308.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-28,3017.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-28,6669.TWO,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-28,2603.TW,SELL,-3.0,戰爭升溫 | 航運運價上升 | 油價上升,交通運輸及航運,0.8,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-28,2609.TW,SELL,-3.0,戰爭升溫 | 航運運價上升 | 油價上升,交通運輸及航運,0.8,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-28,2615.TW,SELL,-3.0,戰爭升溫 | 航運運價上升 | 油價上升,交通運輸及航運,0.8,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-28,2618.TW,SELL,-3.0,戰爭升溫 | 航運運價上升 | 油價上升,交通運輸及航運,0.8,"戰爭升溫 → 交通運輸及航運（高強度利空, 信心100%, 即時） / 航運運價上升 → 交通運輸及航運（高強度利多, 信心70%, 即時） / 油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-28,2901.TW,SELL,-3.0,戰爭升溫,休閒娛樂,1.0,"戰爭升溫 → 休閒娛樂（高強度利空, 信心100%, 即時）"
2026-08-28,9941.TW,SELL,-3.0,戰爭升溫,休閒娛樂,1.0,"戰爭升溫 → 休閒娛樂（高強度利空, 信心100%, 即時）"
2026-08-28,2344.TW,BUY,2.58,AI熱潮 | 景氣轉弱 | 升息 | 記憶體漲價 | 美元升值,半導體 | 記憶體,0.82,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心100%, 中期） / 升息 → 半導體（高強度利空, 信心70%, 即時） / 記憶體漲價 → 記憶體（高強度利多, 信心70%, 短期） / 美元升值 → 半導體（中強度利多, 信心70%, 短期）"
2026-08-28,2515.TW,SELL,-2.1,升息,建材營造,0.7,"升息 → 建材營造（高強度利空, 信心70%, 即時）"
2026-08-28,5534.TW,SELL,-2.1,升息,建材營造,0.7,"升息 → 建材營造（高強度利空, 信心70%, 即時）"
2026-08-28,2504.TW,SELL,-2.1,升息,建材營造,0.7,"升息 → 建材營造（高強度利空, 信心70%, 即時）"
2026-08-28,2408.TW,NEUTRAL,1.78,記憶體漲價,記憶體,0.7,"記憶體漲價 → 記憶體（高強度利多, 信心70%, 短期）"
2026-08-28,3260.TW,NEUTRAL,1.78,記憶體漲價,記憶體,0.7,"記憶體漲價 → 記憶體（高強度利多, 信心70%, 短期）"
2026-08-28,3576.TWO,NEUTRAL,1.78,政策補助,綠能,0.7,"政策補助 → 綠能（高強度利多, 信心70%, 短期）"
