date,stock_code,direction,score,events,industries,confidence,reasons
2026-08-03,6505.TW,BUY,3.88,通膨上升 | 油價上升,油電燃氣,0.7,"通膨上升 → 油電燃氣（高強度利多, 信心70%, 短期） / 油價上升 → 油電燃氣（高強度利多, 信心70%, 即時）"
2026-08-03,8917.TW,BUY,3.88,通膨上升 | 油價上升,油電燃氣,0.7,"通膨上升 → 油電燃氣（高強度利多, 信心70%, 短期） / 油價上升 → 油電燃氣（高強度利多, 信心70%, 即時）"
2026-08-03,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-03,2356.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-03,2308.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-03,3017.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-03,6669.TWO,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-08-03,2515.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-08-03,5534.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-08-03,2504.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-08-03,2317.TW,SELL,-2.97,景氣轉弱 | 關稅/貿易戰 | 通膨上升 | 記憶體漲價,電子零組件,0.85,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期） / 通膨上升 → 電子零組件（高強度利空, 信心70%, 短期） / 記憶體漲價 → 電子零組件（中強度利空, 信心70%, 短期）"
2026-08-03,2327.TW,SELL,-2.97,景氣轉弱 | 關稅/貿易戰 | 通膨上升 | 記憶體漲價,電子零組件,0.85,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期） / 通膨上升 → 電子零組件（高強度利空, 信心70%, 短期） / 記憶體漲價 → 電子零組件（中強度利空, 信心70%, 短期）"
2026-08-03,3037.TW,SELL,-2.97,景氣轉弱 | 關稅/貿易戰 | 通膨上升 | 記憶體漲價,電子零組件,0.85,"景氣轉弱 → 電子零組件（高強度利空, 信心100%, 中期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期） / 通膨上升 → 電子零組件（高強度利空, 信心70%, 短期） / 記憶體漲價 → 電子零組件（中強度利空, 信心70%, 短期）"
2026-08-03,3576.TWO,BUY,2.55,政策補助,綠能,1.0,"政策補助 → 綠能（高強度利多, 信心100%, 短期）"
2026-08-03,6443.TW,BUY,2.55,政策補助,綠能,1.0,"政策補助 → 綠能（高強度利多, 信心100%, 短期）"
2026-08-03,3691.TW,BUY,2.55,政策補助,綠能,1.0,"政策補助 → 綠能（高強度利多, 信心100%, 短期）"
2026-08-03,2603.TW,SELL,-2.1,油價上升,交通運輸及航運,0.7,"油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-03,2609.TW,SELL,-2.1,油價上升,交通運輸及航運,0.7,"油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-03,2615.TW,SELL,-2.1,油價上升,交通運輸及航運,0.7,"油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-03,2618.TW,SELL,-2.1,油價上升,交通運輸及航運,0.7,"油價上升 → 交通運輸及航運（高強度利空, 信心70%, 即時）"
2026-08-03,2880.TW,BUY,2.0,升息,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時）"
2026-08-03,2881.TW,BUY,2.0,升息,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時）"
2026-08-03,2882.TW,BUY,2.0,升息,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時）"
2026-08-03,2884.TW,BUY,2.0,升息,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時）"
2026-08-03,2886.TW,BUY,2.0,升息,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時）"
2026-08-03,2408.TW,NEUTRAL,1.78,記憶體漲價,記憶體,0.7,"記憶體漲價 → 記憶體（高強度利多, 信心70%, 短期）"
2026-08-03,3260.TW,NEUTRAL,1.78,記憶體漲價,記憶體,0.7,"記憶體漲價 → 記憶體（高強度利多, 信心70%, 短期）"
2026-08-03,2330.TW,NEUTRAL,-1.55,AI熱潮 | 景氣轉弱 | 升息 | 美元升值 | 關稅/貿易戰,半導體,1.0,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心100%, 中期） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 美元升值 → 半導體（中強度利多, 信心100%, 短期） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期）"
2026-08-03,2454.TW,NEUTRAL,-1.55,AI熱潮 | 景氣轉弱 | 升息 | 美元升值 | 關稅/貿易戰,半導體,1.0,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心100%, 中期） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 美元升值 → 半導體（中強度利多, 信心100%, 短期） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期）"
2026-08-03,2303.TW,NEUTRAL,-1.55,AI熱潮 | 景氣轉弱 | 升息 | 美元升值 | 關稅/貿易戰,半導體,1.0,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心100%, 中期） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 美元升值 → 半導體（中強度利多, 信心100%, 短期） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期）"
2026-08-03,3711.TW,NEUTRAL,-1.55,AI熱潮 | 景氣轉弱 | 升息 | 美元升值 | 關稅/貿易戰,半導體,1.0,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心100%, 中期） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 美元升值 → 半導體（中強度利多, 信心100%, 短期） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期）"
2026-08-03,2002.TW,NEUTRAL,-0.51,美元升值 | 通膨上升,鋼鐵,0.85,"美元升值 → 鋼鐵（中強度利空, 信心100%, 短期） / 通膨上升 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-08-03,2006.TW,NEUTRAL,-0.51,美元升值 | 通膨上升,鋼鐵,0.85,"美元升值 → 鋼鐵（中強度利空, 信心100%, 短期） / 通膨上升 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-08-03,2007.TW,NEUTRAL,-0.51,美元升值 | 通膨上升,鋼鐵,0.85,"美元升值 → 鋼鐵（中強度利空, 信心100%, 短期） / 通膨上升 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-08-03,2344.TW,NEUTRAL,0.23,AI熱潮 | 景氣轉弱 | 升息 | 美元升值 | 關稅/貿易戰 | 記憶體漲價,半導體 | 記憶體,0.95,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 景氣轉弱 → 半導體（中強度利空, 信心100%, 中期） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 美元升值 → 半導體（中強度利多, 信心100%, 短期） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 記憶體漲價 → 記憶體（高強度利多, 信心70%, 短期）"
