date,stock_code,direction,score,events,industries,confidence,reasons
2026-06-22,6505.TW,BUY,4.79,油價上升 | 通膨上升,油電燃氣,0.85,"油價上升 → 油電燃氣（高強度利多, 信心100%, 即時） / 通膨上升 → 油電燃氣（高強度利多, 信心70%, 短期）"
2026-06-22,8917.TW,BUY,4.79,油價上升 | 通膨上升,油電燃氣,0.85,"油價上升 → 油電燃氣（高強度利多, 信心100%, 即時） / 通膨上升 → 油電燃氣（高強度利多, 信心70%, 短期）"
2026-06-22,2382.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-22,2356.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-22,2308.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-22,3017.TW,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-22,6669.TWO,BUY,3.0,AI熱潮,AI伺服器,1.0,"AI熱潮 → AI伺服器（高強度利多, 信心100%, 即時）"
2026-06-22,2515.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-06-22,5534.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-06-22,2504.TW,SELL,-3.0,升息,建材營造,1.0,"升息 → 建材營造（高強度利空, 信心100%, 即時）"
2026-06-22,2603.TW,SELL,-3.0,油價上升,交通運輸及航運,1.0,"油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-06-22,2609.TW,SELL,-3.0,油價上升,交通運輸及航運,1.0,"油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-06-22,2615.TW,SELL,-3.0,油價上升,交通運輸及航運,1.0,"油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-06-22,2618.TW,SELL,-3.0,油價上升,交通運輸及航運,1.0,"油價上升 → 交通運輸及航運（高強度利空, 信心100%, 即時）"
2026-06-22,2317.TW,SELL,-2.9,記憶體漲價 | 關稅/貿易戰 | 通膨上升 | 景氣轉弱,電子零組件,0.85,"記憶體漲價 → 電子零組件（中強度利空, 信心100%, 短期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期） / 通膨上升 → 電子零組件（高強度利空, 信心70%, 短期） / 景氣轉弱 → 電子零組件（高強度利空, 信心70%, 中期）"
2026-06-22,2327.TW,SELL,-2.9,記憶體漲價 | 關稅/貿易戰 | 通膨上升 | 景氣轉弱,電子零組件,0.85,"記憶體漲價 → 電子零組件（中強度利空, 信心100%, 短期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期） / 通膨上升 → 電子零組件（高強度利空, 信心70%, 短期） / 景氣轉弱 → 電子零組件（高強度利空, 信心70%, 中期）"
2026-06-22,3037.TW,SELL,-2.9,記憶體漲價 | 關稅/貿易戰 | 通膨上升 | 景氣轉弱,電子零組件,0.85,"記憶體漲價 → 電子零組件（中強度利空, 信心100%, 短期） / 關稅/貿易戰 → 電子零組件（高強度利多, 信心100%, 中期） / 通膨上升 → 電子零組件（高強度利空, 信心70%, 短期） / 景氣轉弱 → 電子零組件（高強度利空, 信心70%, 中期）"
2026-06-22,2330.TW,SELL,-2.86,AI熱潮 | 升息 | 關稅/貿易戰 | 景氣轉弱,半導體,0.93,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 景氣轉弱 → 半導體（中強度利空, 信心70%, 中期）"
2026-06-22,2454.TW,SELL,-2.86,AI熱潮 | 升息 | 關稅/貿易戰 | 景氣轉弱,半導體,0.93,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 景氣轉弱 → 半導體（中強度利空, 信心70%, 中期）"
2026-06-22,2303.TW,SELL,-2.86,AI熱潮 | 升息 | 關稅/貿易戰 | 景氣轉弱,半導體,0.93,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 景氣轉弱 → 半導體（中強度利空, 信心70%, 中期）"
2026-06-22,3711.TW,SELL,-2.86,AI熱潮 | 升息 | 關稅/貿易戰 | 景氣轉弱,半導體,0.93,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 景氣轉弱 → 半導體（中強度利空, 信心70%, 中期）"
2026-06-22,2408.TW,BUY,2.55,記憶體漲價,記憶體,1.0,"記憶體漲價 → 記憶體（高強度利多, 信心100%, 短期）"
2026-06-22,3260.TW,BUY,2.55,記憶體漲價,記憶體,1.0,"記憶體漲價 → 記憶體（高強度利多, 信心100%, 短期）"
2026-06-22,3576.TWO,BUY,2.55,政策補助,綠能,1.0,"政策補助 → 綠能（高強度利多, 信心100%, 短期）"
2026-06-22,6443.TW,BUY,2.55,政策補助,綠能,1.0,"政策補助 → 綠能（高強度利多, 信心100%, 短期）"
2026-06-22,3691.TW,BUY,2.55,政策補助,綠能,1.0,"政策補助 → 綠能（高強度利多, 信心100%, 短期）"
2026-06-22,2880.TW,BUY,2.0,升息,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時）"
2026-06-22,2881.TW,BUY,2.0,升息,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時）"
2026-06-22,2882.TW,BUY,2.0,升息,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時）"
2026-06-22,2884.TW,BUY,2.0,升息,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時）"
2026-06-22,2886.TW,BUY,2.0,升息,金融,1.0,"升息 → 金融（中強度利多, 信心100%, 即時）"
2026-06-22,2002.TW,NEUTRAL,1.19,通膨上升,鋼鐵,0.7,"通膨上升 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-06-22,2006.TW,NEUTRAL,1.19,通膨上升,鋼鐵,0.7,"通膨上升 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-06-22,2007.TW,NEUTRAL,1.19,通膨上升,鋼鐵,0.7,"通膨上升 → 鋼鐵（中強度利多, 信心70%, 短期）"
2026-06-22,2344.TW,NEUTRAL,-0.31,AI熱潮 | 記憶體漲價 | 升息 | 關稅/貿易戰 | 景氣轉弱,半導體 | 記憶體,0.94,"AI熱潮 → 半導體（高強度利多, 信心100%, 即時） / 記憶體漲價 → 記憶體（高強度利多, 信心100%, 短期） / 升息 → 半導體（高強度利空, 信心100%, 即時） / 關稅/貿易戰 → 半導體（高強度利空, 信心100%, 中期） / 景氣轉弱 → 半導體（中強度利空, 信心70%, 中期）"
